Row,Month,Australian,International,OutFlightsAll,OutSeatsMax,Country,State,Latitude,Longitude,Population,Melbourne_Country,Melbourne_State,Melbourne_Latitude,Melbourne_Longitude,Melbourne_Population,PaxOut,PaxOut2,Average_Load_Factor,Port Country,Port Region,Airline_Count,Month_Name,Month_Number
2583,1/08/2016,Melbourne,Honolulu,13,4384,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,3725,3725,0.8497,USA,N America,2,August,8
2584,1/08/2016,Melbourne,Jakarta,17,3774,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,2630,2630,0.6969,Indonesia,SE Asia,1,August,8
2585,1/08/2016,Melbourne,Ho Chi Minh City,27,7560,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,5504,5504,0.728,Vietnam,SE Asia,1,August,8
2586,1/08/2016,Melbourne,Doha,31,11029,Qatar,Ad Dawhah,25.286556,51.532968,1450000,Australia,Victoria,-37.818086,144.97307,4170000,10600,10600,0.9611,Qatar,Middle East,1,August,8
2587,1/08/2016,Melbourne,Dubai,123,57027,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,28027,28027,0.4915,United Arab Emirates,Middle East,2,August,8
2588,1/08/2016,Melbourne,Guangzhou,62,16988,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,14397,14397,0.8475,China,NE Asia,1,August,8
2589,1/09/2016,Melbourne,Noumea,12,1836,French Republic,Sud,-22.262528,166.444285,93060,Australia,Victoria,-37.818086,144.97307,4170000,1405,1405,0.7653,New Caledonia,Islands,1,September,9
2590,1/09/2016,Melbourne,New Delhi,13,3328,India,Delhi,28.600023,77.19998,317797,Australia,Victoria,-37.818086,144.97307,4170000,2676,2676,0.8041,India,S Asia,1,September,9
2591,1/09/2016,Melbourne,Qingdao,1,222,China,Shandong,36.091925,120.328063,2866000,Australia,Victoria,-37.818086,144.97307,4170000,103,103,0.464,China,NE Asia,1,September,9
2592,1/09/2016,Melbourne,Phuket,20,6700,Thailand,Phuket,8.1132,98.316872,79000,Australia,Victoria,-37.818086,144.97307,4170000,4848,4848,0.7236,Thailand,SE Asia,1,September,9
2593,1/09/2016,Melbourne,Los Angeles,67,24736,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,20216,20216,0.8173,USA,N America,2,September,9
2594,1/09/2016,Melbourne,London,30,14516,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,5503,5503,0.3791,UK,Europe,1,September,9
2595,1/09/2016,Melbourne,Nadi,60,10838,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,9414,9414,0.8686,Fiji,Islands,2,September,9
2596,1/09/2016,Melbourne,Manila,13,4628,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,2798,2798,0.6046,Philippines,SE Asia,1,September,9
2597,1/09/2016,Melbourne,Tokyo,21,7035,Japan,Tokyo,35.686963,139.749462,35676000,Australia,Victoria,-37.818086,144.97307,4170000,5114,5114,0.7269,Japan,NE Asia,1,September,9
2598,1/09/2016,Melbourne,Taipei,12,3600,Taiwan,Taipei City,25.035833,121.568333,6900273,Australia,Victoria,-37.818086,144.97307,4170000,3291,3291,0.9142,Taiwan,NE Asia,1,September,9
2599,1/09/2016,Melbourne,Xiamen,9,2124,China,Fujian,24.451938,118.078071,2519000,Australia,Victoria,-37.818086,144.97307,4170000,1585,1585,0.7462,China,NE Asia,1,September,9
2600,1/09/2016,Melbourne,Wellington,72,12382,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,9190,9190,0.7422,New Zealand,New Zealand,3,September,9
2601,1/09/2016,Melbourne,Shanghai,53,12309,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,10781,10781,0.8759,China,NE Asia,2,September,9
2602,1/09/2016,Melbourne,Queenstown,44,7628,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,5457,5457,0.7154,New Zealand,New Zealand,2,September,9
2603,1/09/2016,Melbourne,Singapore,235,75425,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,55715,55715,0.7387,Singapore,SE Asia,5,September,9
2604,1/09/2016,Melbourne,Shenyang,1,222,China,Liaoning,41.806925,123.448028,4787000,Australia,Victoria,-37.818086,144.97307,4170000,55,55,0.2477,China,NE Asia,1,September,9
2605,1/09/2016,Melbourne,Chengdu,13,3446,China,Sichuan,30.671946,104.068074,4123000,Australia,Victoria,-37.818086,144.97307,4170000,3002,3002,0.8712,China,NE Asia,1,September,9
2606,1/09/2016,Melbourne,Beijing,13,3081,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,2423,2423,0.7864,China,NE Asia,1,September,9
2607,1/09/2016,Melbourne,Denpasar,102,27612,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,26050,26050,0.9434,Indonesia,SE Asia,3,September,9
2608,1/09/2016,Melbourne,Christchurch,82,14182,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,11009,11009,0.7763,New Zealand,New Zealand,3,September,9
2609,1/09/2016,Melbourne,Auckland,264,62703,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,45834,45834,0.731,New Zealand,New Zealand,5,September,9
2610,1/09/2016,Melbourne,Abu Dhabi,60,24720,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,19259,19259,0.7791,United Arab Emirates,Middle East,1,September,9
2611,1/09/2016,Melbourne,Bangkok,74,22954,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,18113,18113,0.7891,Thailand,SE Asia,2,September,9
2612,1/09/2016,Melbourne,Bandar Seri Begawan,30,7620,Brunei,Brunei and Muara,4.883331,114.933284,296500,Australia,Victoria,-37.818086,144.97307,4170000,5893,5893,0.7734,Brunei,SE Asia,1,September,9
2613,1/09/2016,Melbourne,Honolulu,16,5360,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,4392,4392,0.8194,USA,N America,1,September,9
2614,1/09/2016,Melbourne,Hong Kong,119,32073,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,27228,27228,0.8489,Hong Kong (SAR),NE Asia,2,September,9
2615,1/09/2016,Melbourne,Kuala Lumpur,148,50117,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,35747,35747,0.7133,Malaysia,SE Asia,3,September,9
2616,1/09/2016,Melbourne,Jakarta,17,3774,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,2678,2678,0.7096,Indonesia,SE Asia,1,September,9
2617,1/09/2016,Melbourne,Dubai,120,55559,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,25336,25336,0.456,United Arab Emirates,Middle East,2,September,9
2618,1/09/2016,Melbourne,Doha,29,10382,Qatar,Ad Dawhah,25.286556,51.532968,1450000,Australia,Victoria,-37.818086,144.97307,4170000,10016,10016,0.9647,Qatar,Middle East,1,September,9
2619,1/09/2016,Melbourne,Ho Chi Minh City,29,8120,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,6134,6134,0.7554,Vietnam,SE Asia,1,September,9
2620,1/09/2016,Melbourne,Guangzhou,60,16440,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,14453,14453,0.8791,China,NE Asia,1,September,9
2621,1/10/2016,Melbourne,Noumea,14,2140,French Republic,Sud,-22.262528,166.444285,93060,Australia,Victoria,-37.818086,144.97307,4170000,1558,1558,0.728,New Caledonia,Islands,1,October,10
2622,1/10/2016,Melbourne,New Delhi,13,3328,India,Delhi,28.600023,77.19998,317797,Australia,Victoria,-37.818086,144.97307,4170000,2985,2985,0.8969,India,S Asia,1,October,10
2623,1/10/2016,Melbourne,Qingdao,13,2886,China,Shandong,36.091925,120.328063,2866000,Australia,Victoria,-37.818086,144.97307,4170000,1708,1708,0.5918,China,NE Asia,1,October,10
2624,1/10/2016,Melbourne,Phuket,18,6030,Thailand,Phuket,8.1132,98.316872,79000,Australia,Victoria,-37.818086,144.97307,4170000,3955,3955,0.6559,Thailand,SE Asia,1,October,10
2625,1/10/2016,Melbourne,Los Angeles,68,25044,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,20487,20487,0.818,USA,N America,2,October,10
2626,1/10/2016,Melbourne,London,31,15000,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,3811,3811,0.2541,UK,Europe,1,October,10
2627,1/10/2016,Melbourne,Nadi,60,10654,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,8908,8908,0.8361,Fiji,Islands,2,October,10
2628,1/10/2016,Melbourne,Manila,13,4628,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,2451,2451,0.5296,Philippines,SE Asia,1,October,10
2629,1/10/2016,Melbourne,Tokyo,26,8710,Japan,Tokyo,35.686963,139.749462,35676000,Australia,Victoria,-37.818086,144.97307,4170000,5425,5425,0.6228,Japan,NE Asia,1,October,10
2630,1/10/2016,Melbourne,Taipei,14,4200,Taiwan,Taipei City,25.035833,121.568333,6900273,Australia,Victoria,-37.818086,144.97307,4170000,3068,3068,0.7305,Taiwan,NE Asia,1,October,10
2631,1/10/2016,Melbourne,Xiamen,9,2124,China,Fujian,24.451938,118.078071,2519000,Australia,Victoria,-37.818086,144.97307,4170000,1331,1331,0.6266,China,NE Asia,1,October,10
2632,1/10/2016,Melbourne,Wellington,74,12731,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,11159,11159,0.8765,New Zealand,New Zealand,3,October,10
2633,1/10/2016,Melbourne,Shanghai,62,14386,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,12035,12035,0.8366,China,NE Asia,2,October,10
2634,1/10/2016,Melbourne,Queenstown,38,6633,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,4174,4174,0.6293,New Zealand,New Zealand,2,October,10
2635,1/10/2016,Melbourne,Singapore,244,78430,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,51800,51800,0.6605,Singapore,SE Asia,5,October,10
2636,1/10/2016,Melbourne,Shenyang,13,2886,China,Liaoning,41.806925,123.448028,4787000,Australia,Victoria,-37.818086,144.97307,4170000,279,279,0.0967,China,NE Asia,1,October,10
2637,1/10/2016,Melbourne,Chengdu,14,3691,China,Sichuan,30.671946,104.068074,4123000,Australia,Victoria,-37.818086,144.97307,4170000,3052,3052,0.8269,China,NE Asia,1,October,10
2638,1/10/2016,Melbourne,Beijing,13,3081,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,2497,2497,0.8105,China,NE Asia,1,October,10
2639,1/10/2016,Melbourne,Denpasar,107,28464,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,26085,26085,0.9164,Indonesia,SE Asia,3,October,10
2640,1/10/2016,Melbourne,Christchurch,84,14649,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,12068,12068,0.8238,New Zealand,New Zealand,4,October,10
2641,1/10/2016,Melbourne,Auckland,281,66851,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,52380,52380,0.7835,New Zealand,New Zealand,5,October,10
2642,1/10/2016,Melbourne,Abu Dhabi,62,25544,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,12197,12197,0.4775,United Arab Emirates,Middle East,1,October,10
2643,1/10/2016,Melbourne,Bangkok,75,26097,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,17645,17645,0.6761,Thailand,SE Asia,2,October,10
2644,1/10/2016,Melbourne,Bandar Seri Begawan,31,7874,Brunei,Brunei and Muara,4.883331,114.933284,296500,Australia,Victoria,-37.818086,144.97307,4170000,3451,3451,0.4383,Brunei,SE Asia,1,October,10
2645,1/10/2016,Melbourne,Honolulu,14,4690,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,4070,4070,0.8678,USA,N America,1,October,10
2646,1/10/2016,Melbourne,Hong Kong,123,33190,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,28817,28817,0.8682,Hong Kong (SAR),NE Asia,2,October,10
2647,1/10/2016,Melbourne,Kuala Lumpur,154,52026,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,32645,32645,0.6275,Malaysia,SE Asia,3,October,10
2648,1/10/2016,Melbourne,Jakarta,18,4054,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,2518,2518,0.6211,Indonesia,SE Asia,1,October,10
2649,1/10/2016,Melbourne,Dubai,124,57376,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,14760,14760,0.2573,United Arab Emirates,Middle East,2,October,10
2650,1/10/2016,Melbourne,Doha,31,11098,Qatar,Ad Dawhah,25.286556,51.532968,1450000,Australia,Victoria,-37.818086,144.97307,4170000,6706,6706,0.6043,Qatar,Middle East,1,October,10
2651,1/10/2016,Melbourne,Ho Chi Minh City,31,8680,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,5263,5263,0.6063,Vietnam,SE Asia,1,October,10
2652,1/10/2016,Melbourne,Guangzhou,62,16988,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,14187,14187,0.8351,China,NE Asia,1,October,10
2653,1/11/2016,Melbourne,Noumea,13,2006,French Republic,Sud,-22.262528,166.444285,93060,Australia,Victoria,-37.818086,144.97307,4170000,1360,1360,0.678,New Caledonia,Islands,1,November,11
2654,1/11/2016,Melbourne,New Delhi,12,3072,India,Delhi,28.600023,77.19998,317797,Australia,Victoria,-37.818086,144.97307,4170000,2495,2495,0.8122,India,S Asia,1,November,11
2655,1/11/2016,Melbourne,Qingdao,13,2886,China,Shandong,36.091925,120.328063,2866000,Australia,Victoria,-37.818086,144.97307,4170000,1880,1880,0.6514,China,NE Asia,1,November,11
2656,1/11/2016,Melbourne,Phuket,13,4355,Thailand,Phuket,8.1132,98.316872,79000,Australia,Victoria,-37.818086,144.97307,4170000,3074,3074,0.7059,Thailand,SE Asia,1,November,11
2657,1/11/2016,Melbourne,Los Angeles,65,24012,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,18911,18911,0.7876,USA,N America,2,November,11
2658,1/11/2016,Melbourne,London,26,12582,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,3832,3832,0.3046,UK,Europe,1,November,11
2659,1/11/2016,Melbourne,Nadi,37,6601,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,5549,5549,0.8406,Fiji,Islands,2,November,11
2660,1/11/2016,Melbourne,Manila,13,4602,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,2997,2997,0.6512,Philippines,SE Asia,1,November,11
2661,1/11/2016,Melbourne,Queenstown,35,6086,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,4573,4573,0.7514,New Zealand,New Zealand,2,November,11
2662,1/11/2016,Melbourne,Wellington,75,12868,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,10687,10687,0.8305,New Zealand,New Zealand,3,November,11
2663,1/11/2016,Melbourne,Tokyo,23,7705,Japan,Tokyo,35.686963,139.749462,35676000,Australia,Victoria,-37.818086,144.97307,4170000,5020,5020,0.6515,Japan,NE Asia,1,November,11
2664,1/11/2016,Melbourne,Xi'an,7,1750,China,Shaanxi,34.276971,108.89305,4009000,Australia,Victoria,-37.818086,144.97307,4170000,1426,1426,0.8149,China,NE Asia,1,November,11
2665,1/11/2016,Melbourne,Xiamen,8,1888,China,Fujian,24.451938,118.078071,2519000,Australia,Victoria,-37.818086,144.97307,4170000,1373,1373,0.7272,China,NE Asia,1,November,11
2666,1/11/2016,Melbourne,Shenyang,13,2886,China,Liaoning,41.806925,123.448028,4787000,Australia,Victoria,-37.818086,144.97307,4170000,333,333,0.1154,China,NE Asia,1,November,11
2667,1/11/2016,Melbourne,Shanghai,65,16445,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,14549,14549,0.8847,China,NE Asia,2,November,11
2668,1/11/2016,Melbourne,Taipei,13,3991,Taiwan,Taipei City,25.035833,121.568333,6900273,Australia,Victoria,-37.818086,144.97307,4170000,2546,2546,0.6379,Taiwan,NE Asia,1,November,11
2669,1/11/2016,Melbourne,Singapore,231,77632,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,54415,54415,0.7009,Singapore,SE Asia,5,November,11
2670,1/11/2016,Melbourne,Changsha,6,1500,China,Hunan,28.201916,112.968047,2604000,Australia,Victoria,-37.818086,144.97307,4170000,1218,1218,0.812,China,NE Asia,1,November,11
2671,1/11/2016,Melbourne,Beijing,29,6873,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,6161,6161,0.8964,China,NE Asia,1,November,11
2672,1/11/2016,Melbourne,Christchurch,103,19609,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,15300,15300,0.7803,New Zealand,New Zealand,4,November,11
2673,1/11/2016,Melbourne,Chengdu,12,3201,China,Sichuan,30.671946,104.068074,4123000,Australia,Victoria,-37.818086,144.97307,4170000,2748,2748,0.8585,China,NE Asia,1,November,11
2674,1/11/2016,Melbourne,Auckland,271,65314,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,54093,54093,0.8282,New Zealand,New Zealand,5,November,11
2675,1/11/2016,Melbourne,Abu Dhabi,60,24720,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,16296,16296,0.6592,United Arab Emirates,Middle East,1,November,11
2676,1/11/2016,Melbourne,Bangkok,73,23179,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,19186,19186,0.8277,Thailand,SE Asia,2,November,11
2677,1/11/2016,Melbourne,Bandar Seri Begawan,30,7620,Brunei,Brunei and Muara,4.883331,114.933284,296500,Australia,Victoria,-37.818086,144.97307,4170000,4138,4138,0.543,Brunei,SE Asia,1,November,11
2678,1/11/2016,Melbourne,Denpasar,101,26596,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,21000,21000,0.7896,Indonesia,SE Asia,3,November,11
2679,1/11/2016,Melbourne,Honolulu,13,4355,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,3900,3900,0.8955,USA,N America,1,November,11
2680,1/11/2016,Melbourne,Hong Kong,120,32371,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,29228,29228,0.9029,Hong Kong (SAR),NE Asia,2,November,11
2681,1/11/2016,Melbourne,Kuala Lumpur,120,39840,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,33510,33510,0.8411,Malaysia,SE Asia,2,November,11
2682,1/11/2016,Melbourne,Jakarta,17,3803,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,3087,3087,0.8117,Indonesia,SE Asia,1,November,11
2683,1/11/2016,Melbourne,Dubai,115,53087,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,18758,18758,0.3533,United Arab Emirates,Middle East,2,November,11
2684,1/11/2016,Melbourne,Doha,30,10794,Qatar,Ad Dawhah,25.286556,51.532968,1450000,Australia,Victoria,-37.818086,144.97307,4170000,8377,8377,0.7761,Qatar,Middle East,1,November,11
2685,1/11/2016,Melbourne,Ho Chi Minh City,30,8376,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,6492,6492,0.7751,Vietnam,SE Asia,1,November,11
2686,1/11/2016,Melbourne,Guangzhou,60,16440,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,15494,15494,0.9425,China,NE Asia,1,November,11
2687,1/12/2016,Melbourne,Osaka,4,1340,Japan,Osaka,34.751981,135.458199,11294000,Australia,Victoria,-37.818086,144.97307,4170000,289,289,0.2157,Japan,NE Asia,1,December,12
2688,1/12/2016,Melbourne,Noumea,13,2246,French Republic,Sud,-22.262528,166.444285,93060,Australia,Victoria,-37.818086,144.97307,4170000,1389,1389,0.6184,New Caledonia,Islands,1,December,12
2689,1/12/2016,Melbourne,Qingdao,13,2886,China,Shandong,36.091925,120.328063,2866000,Australia,Victoria,-37.818086,144.97307,4170000,2072,2072,0.7179,China,NE Asia,1,December,12
2690,1/12/2016,Melbourne,Phuket,17,5695,Thailand,Phuket,8.1132,98.316872,79000,Australia,Victoria,-37.818086,144.97307,4170000,5187,5187,0.9108,Thailand,SE Asia,1,December,12
2691,1/12/2016,Melbourne,New York,1,364,United States,New York,40.751925,-73.981963,19040000,Australia,Victoria,-37.818086,144.97307,4170000,47,47,0.1291,USA,N America,1,December,12
2692,1/12/2016,Melbourne,Manila,13,4602,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,3944,3944,0.857,Philippines,SE Asia,1,December,12
